ticket_id,customerID,tipo_ticket,sentimento
TKT-06997,3066-RRJIO,Cancelamento,Negativo
TKT-06998,4664-NJCMS,Dúvida Geral,Neutro
TKT-06999,4664-NJCMS,Técnico,Neutro
TKT-07000,0307-BCOPK,Cobrança,Neutro
TKT-07001,0307-BCOPK,Cobrança,Neutro
TKT-07002,7629-WFGLW,Cobrança,Negativo
TKT-07003,7629-WFGLW,Técnico,Neutro
TKT-07004,2542-HYGIQ,Cobrança,Neutro
TKT-07005,6715-OFDBP,Cancelamento,Negativo
TKT-07006,6715-OFDBP,Cancelamento,Negativo
TKT-07007,6715-OFDBP,Técnico,Positivo
TKT-07008,1567-DSCIC,Cancelamento,Negativo
TKT-07009,2150-UWTFY,Cancelamento,Negativo
TKT-07010,2150-UWTFY,Cobrança,Positivo
TKT-07011,9362-MWODR,Técnico,Negativo
TKT-07012,9625-RZFUK,Dúvida Geral,Neutro
TKT-07013,5153-LXKDT,Cobrança,Neutro
TKT-07014,5153-LXKDT,Dúvida Geral,Neutro
TKT-07015,5161-UBZXI,Técnico,Neutro
TKT-07016,5161-UBZXI,Dúvida Geral,Negativo
TKT-07017,1020-JPQOW,Dúvida Geral,Neutro
TKT-07018,1020-JPQOW,Técnico,Positivo
TKT-07019,0565-JUPYD,Cobrança,Neutro
TKT-07020,0565-JUPYD,Cobrança,Positivo
TKT-07021,9054-FOWNV,Dúvida Geral,Neutro
TKT-07022,2683-BPJSO,Técnico,Negativo
TKT-07023,2683-BPJSO,Técnico,Negativo
TKT-07024,2683-BPJSO,Técnico,Negativo
TKT-07025,2683-BPJSO,Cancelamento,Negativo
TKT-07026,2157-MXBJS,Cobrança,Negativo
TKT-07027,2157-MXBJS,Cancelamento,Neutro
TKT-07028,2157-MXBJS,Cancelamento,Negativo
TKT-07029,2157-MXBJS,Cancelamento,Positivo
TKT-07030,9360-AHGNL,Cancelamento,Negativo
TKT-07031,9360-AHGNL,Cobrança,Negativo
TKT-07032,9360-AHGNL,Cancelamento,Neutro
TKT-07033,9360-AHGNL,Cobrança,Negativo
TKT-07034,9360-AHGNL,Técnico,Negativo
TKT-07035,1087-UDSIH,Cobrança,Negativo
TKT-07036,1087-UDSIH,Cancelamento,Neutro
TKT-07037,1087-UDSIH,Cobrança,Positivo
TKT-07038,1087-UDSIH,Dúvida Geral,Negativo
TKT-07039,5269-NRGDP,Cobrança,Negativo
TKT-07040,5269-NRGDP,Dúvida Geral,Negativo
TKT-07041,6195-MELTI,Dúvida Geral,Positivo
TKT-07042,6195-MELTI,Dúvida Geral,Neutro
TKT-07043,5485-WUYWF,Técnico,Negativo
TKT-07044,5485-WUYWF,Cancelamento,Negativo
TKT-07045,2121-JAFOM,Técnico,Neutro
TKT-07046,8818-DOPVL,Cobrança,Positivo
TKT-07047,2632-UCGVD,Técnico,Neutro
TKT-07048,5445-PZWGX,Cobrança,Neutro
TKT-07049,5445-PZWGX,Cancelamento,Negativo
TKT-07050,5445-PZWGX,Dúvida Geral,Negativo
TKT-07051,5445-PZWGX,Técnico,Positivo
TKT-07052,5445-PZWGX,Cancelamento,Neutro
TKT-07053,5445-PZWGX,Cancelamento,Negativo
TKT-07054,1227-UDMZR,Cobrança,Positivo
TKT-07055,5198-HQAEN,Dúvida Geral,Negativo
TKT-07056,9170-CCKOU,Cobrança,Negativo
TKT-07057,9170-CCKOU,Cobrança,Negativo
TKT-07058,9170-CCKOU,Técnico,Positivo
TKT-07059,9170-CCKOU,Técnico,Positivo
TKT-07060,2167-FQSTQ,Dúvida Geral,Positivo
TKT-07061,2819-GWENI,Cobrança,Neutro
TKT-07062,2819-GWENI,Cobrança,Neutro
TKT-07063,1043-YCUTE,Cancelamento,Negativo
TKT-07064,1043-YCUTE,Dúvida Geral,Neutro
TKT-07065,1043-YCUTE,Cancelamento,Neutro
TKT-07066,1043-YCUTE,Cancelamento,Negativo
TKT-07067,1043-YCUTE,Cancelamento,Negativo
TKT-07068,1043-YCUTE,Dúvida Geral,Negativo
TKT-07069,3814-MLAXC,Técnico,Negativo
TKT-07070,3814-MLAXC,Cobrança,Negativo
TKT-07071,3814-MLAXC,Cancelamento,Negativo
TKT-07072,3814-MLAXC,Dúvida Geral,Positivo
TKT-07073,3814-MLAXC,Cancelamento,Neutro
TKT-07074,3572-UUHRS,Dúvida Geral,Neutro
TKT-07075,3572-UUHRS,Cobrança,Neutro
TKT-07076,1226-UDFZR,Cobrança,Positivo
TKT-07077,8815-LMFLX,Dúvida Geral,Positivo
TKT-07078,9135-HSWOC,Dúvida Geral,Neutro
TKT-07079,7044-YAACC,Cobrança,Neutro
TKT-07080,8189-XRIKE,Técnico,Positivo
TKT-07081,8189-XRIKE,Cobrança,Positivo
TKT-07082,1506-YJTYT,Cobrança,Neutro
TKT-07083,1506-YJTYT,Cobrança,Neutro
TKT-07084,4123-DVHPH,Técnico,Neutro
TKT-07085,4123-DVHPH,Cobrança,Neutro
TKT-07086,6425-YQLLO,Cancelamento,Negativo
TKT-07087,6425-YQLLO,Cobrança,Neutro
TKT-07088,6425-YQLLO,Técnico,Negativo
TKT-07089,5442-UTCVD,Dúvida Geral,Positivo
TKT-07090,5442-UTCVD,Técnico,Neutro
TKT-07091,2228-BZDEE,Dúvida Geral,Neutro
TKT-07092,7734-DBOAI,Técnico,Negativo
TKT-07093,7734-DBOAI,Técnico,Positivo
TKT-07094,7734-DBOAI,Dúvida Geral,Neutro
TKT-07095,2789-CZANW,Técnico,Neutro
TKT-07096,2789-CZANW,Cobrança,Neutro
TKT-07097,2091-RFFBA,Dúvida Geral,Positivo
TKT-07098,2114-MGINA,Cobrança,Negativo
TKT-07099,7596-LDUXP,Dúvida Geral,Neutro
TKT-07100,7596-LDUXP,Cobrança,Neutro
TKT-07101,3740-RLMVT,Técnico,Neutro
TKT-07102,3740-RLMVT,Técnico,Neutro
TKT-07103,4489-SNOJF,Técnico,Negativo
TKT-07104,4489-SNOJF,Cancelamento,Neutro
TKT-07105,4489-SNOJF,Cancelamento,Negativo
TKT-07106,4489-SNOJF,Técnico,Negativo
TKT-07107,5651-CPDND,Cobrança,Positivo
TKT-07108,5651-CPDND,Dúvida Geral,Neutro
TKT-07109,2186-QZEYA,Dúvida Geral,Neutro
TKT-07110,2186-QZEYA,Cobrança,Neutro
TKT-07111,7729-XBTWX,Dúvida Geral,Neutro
TKT-07112,7729-XBTWX,Dúvida Geral,Neutro
TKT-07113,9134-WYRVP,Técnico,Positivo
TKT-07114,9134-WYRVP,Cobrança,Neutro
TKT-07115,3284-SVCRO,Dúvida Geral,Neutro
TKT-07116,0559-CKHUS,Dúvida Geral,Neutro
TKT-07117,2931-SVLTV,Dúvida Geral,Positivo
TKT-07118,2931-SVLTV,Dúvida Geral,Neutro
TKT-07119,6899-PPEEA,Técnico,Negativo
TKT-07120,6899-PPEEA,Cobrança,Positivo
TKT-07121,6899-PPEEA,Cobrança,Negativo
TKT-07122,6899-PPEEA,Técnico,Negativo
TKT-07123,2582-FFFZR,Técnico,Neutro
TKT-07124,8908-NMQTX,Cobrança,Neutro
TKT-07125,8908-NMQTX,Dúvida Geral,Positivo
TKT-07126,2187-LZGPL,Cobrança,Negativo
TKT-07127,2187-LZGPL,Cancelamento,Negativo
TKT-07128,2187-LZGPL,Cancelamento,Positivo
TKT-07129,2187-LZGPL,Dúvida Geral,Neutro
TKT-07130,2187-LZGPL,Técnico,Neutro
TKT-07131,1431-AIDJQ,Dúvida Geral,Neutro
TKT-07132,1431-AIDJQ,Dúvida Geral,Neutro
TKT-07133,6288-LBEAR,Cobrança,Negativo
TKT-07134,4597-NUCQV,Técnico,Negativo
TKT-07135,4597-NUCQV,Cancelamento,Negativo
TKT-07136,4597-NUCQV,Cancelamento,Negativo
TKT-07137,4597-NUCQV,Dúvida Geral,Negativo
TKT-07138,4597-NUCQV,Cancelamento,Neutro
TKT-07139,9019-QVLZD,Técnico,Negativo
TKT-07140,9019-QVLZD,Cancelamento,Negativo
TKT-07141,9019-QVLZD,Cobrança,Negativo
TKT-07142,9019-QVLZD,Técnico,Negativo
TKT-07143,8413-YNHNV,Técnico,Neutro
TKT-07144,5808-TOTXO,Cobrança,Neutro
TKT-07145,5599-HVLTW,Técnico,Positivo
TKT-07146,3707-LRWZD,Cancelamento,Neutro
TKT-07147,3707-LRWZD,Cancelamento,Negativo
TKT-07148,3707-LRWZD,Cancelamento,Positivo
TKT-07149,2700-LUEVA,Dúvida Geral,Neutro
TKT-07150,1455-ESIQH,Cancelamento,Neutro
TKT-07151,1455-ESIQH,Cancelamento,Neutro
TKT-07152,1455-ESIQH,Cancelamento,Neutro
TKT-07153,1101-SSWAG,Cobrança,Negativo
TKT-07154,2979-SXESE,Técnico,Neutro
TKT-07155,2979-SXESE,Cancelamento,Neutro
TKT-07156,2979-SXESE,Cancelamento,Negativo
TKT-07157,4013-TLDHQ,Cobrança,Positivo
TKT-07158,4013-TLDHQ,Cancelamento,Neutro
TKT-07159,4013-TLDHQ,Cobrança,Negativo
TKT-07160,4013-TLDHQ,Técnico,Negativo
TKT-07161,4013-TLDHQ,Cancelamento,Positivo
TKT-07162,5743-KHMNA,Cobrança,Positivo
TKT-07163,5743-KHMNA,Dúvida Geral,Neutro
TKT-07164,4194-FJARJ,Técnico,Neutro
TKT-07165,4194-FJARJ,Dúvida Geral,Neutro
TKT-07166,3969-GYXEL,Técnico,Negativo
TKT-07167,3969-GYXEL,Cobrança,Positivo
TKT-07168,9208-OLGAQ,Dúvida Geral,Neutro
TKT-07169,9208-OLGAQ,Cobrança,Neutro
TKT-07170,2674-MLXMN,Técnico,Neutro
TKT-07171,9708-HPXWZ,Cobrança,Negativo
TKT-07172,9708-HPXWZ,Cobrança,Neutro
TKT-07173,6992-TKNYO,Cobrança,Neutro
TKT-07174,3754-DXMRT,Dúvida Geral,Negativo
TKT-07175,3754-DXMRT,Cancelamento,Positivo
TKT-07176,5792-JALQC,Dúvida Geral,Neutro
TKT-07177,5792-JALQC,Cobrança,Positivo
TKT-07178,7130-VTEWQ,Dúvida Geral,Negativo
TKT-07179,2200-DSAAL,Técnico,Positivo
TKT-07180,2200-DSAAL,Técnico,Neutro
TKT-07181,4302-ZYFEL,Cobrança,Negativo
TKT-07182,4302-ZYFEL,Cobrança,Neutro
TKT-07183,9351-LZYGF,Cobrança,Neutro
TKT-07184,6121-VZNQB,Cancelamento,Neutro
TKT-07185,6121-VZNQB,Cancelamento,Neutro
TKT-07186,6121-VZNQB,Dúvida Geral,Negativo
TKT-07187,6121-VZNQB,Cancelamento,Negativo
TKT-07188,7903-CMPEY,Cancelamento,Negativo
TKT-07189,1518-OMDIK,Dúvida Geral,Negativo
TKT-07190,0595-ITUDF,Dúvida Geral,Negativo
TKT-07191,6996-KNSML,Dúvida Geral,Negativo
TKT-07192,6996-KNSML,Técnico,Negativo
TKT-07193,6996-KNSML,Cancelamento,Negativo
TKT-07194,6996-KNSML,Cancelamento,Negativo
TKT-07195,1955-IBMMB,Dúvida Geral,Neutro
TKT-07196,3806-YAZOV,Cobrança,Positivo
TKT-07197,3806-YAZOV,Dúvida Geral,Negativo
TKT-07198,7998-ZLXWN,Cobrança,Neutro
TKT-07199,7998-ZLXWN,Cobrança,Neutro
TKT-07200,6253-WRFHY,Técnico,Neutro
TKT-07201,9133-AYJZG,Dúvida Geral,Neutro
TKT-07202,9133-AYJZG,Técnico,Negativo
TKT-07203,2675-OTVVJ,Dúvida Geral,Neutro
TKT-07204,8430-TWCBX,Dúvida Geral,Neutro
TKT-07205,8430-TWCBX,Cobrança,Negativo
TKT-07206,5018-GWURO,Dúvida Geral,Neutro
TKT-07207,5018-GWURO,Cobrança,Neutro
TKT-07208,6741-QRLUP,Dúvida Geral,Neutro
TKT-07209,4737-HOBAX,Cobrança,Neutro
TKT-07210,1704-NRWYE,Técnico,Negativo
TKT-07211,1704-NRWYE,Cancelamento,Negativo
TKT-07212,1704-NRWYE,Cancelamento,Negativo
TKT-07213,1704-NRWYE,Cancelamento,Negativo
TKT-07214,1704-NRWYE,Cancelamento,Negativo
TKT-07215,2592-SEIFQ,Cancelamento,Neutro
TKT-07216,2592-SEIFQ,Dúvida Geral,Negativo
TKT-07217,2592-SEIFQ,Técnico,Negativo
TKT-07218,2592-SEIFQ,Cobrança,Negativo
TKT-07219,8200-KLNYW,Dúvida Geral,Positivo
TKT-07220,8200-KLNYW,Técnico,Neutro
TKT-07221,7632-YUTXB,Dúvida Geral,Neutro
TKT-07222,7632-YUTXB,Cobrança,Neutro
TKT-07223,0853-NWIFK,Cobrança,Neutro
TKT-07224,0853-NWIFK,Cobrança,Neutro
TKT-07225,6980-CDGFC,Cobrança,Neutro
TKT-07226,6980-CDGFC,Cobrança,Neutro
TKT-07227,7691-XVTZH,Técnico,Negativo
TKT-07228,7691-XVTZH,Dúvida Geral,Neutro
TKT-07229,7481-ATQQS,Cancelamento,Negativo
TKT-07230,7481-ATQQS,Dúvida Geral,Positivo
TKT-07231,2277-VWCNI,Cobrança,Neutro
TKT-07232,8642-GVWRF,Cobrança,Negativo
TKT-07233,8642-GVWRF,Cobrança,Negativo
TKT-07234,8642-GVWRF,Cobrança,Negativo
TKT-07235,8642-GVWRF,Cobrança,Negativo
TKT-07236,8642-GVWRF,Cancelamento,Negativo
TKT-07237,8642-GVWRF,Cancelamento,Positivo
TKT-07238,3400-ESFUW,Técnico,Negativo
TKT-07239,5868-YTYKS,Dúvida Geral,Negativo
TKT-07240,0377-JBKKT,Cobrança,Positivo
TKT-07241,3373-YZZYM,Dúvida Geral,Negativo
TKT-07242,3373-YZZYM,Dúvida Geral,Neutro
TKT-07243,2057-ZBLPD,Técnico,Negativo
TKT-07244,2057-ZBLPD,Cobrança,Positivo
TKT-07245,2057-ZBLPD,Cancelamento,Negativo
TKT-07246,2057-ZBLPD,Dúvida Geral,Negativo
TKT-07247,2057-ZBLPD,Cancelamento,Negativo
TKT-07248,2057-ZBLPD,Cobrança,Negativo
TKT-07249,0228-MAUWC,Técnico,Neutro
TKT-07250,0228-MAUWC,Cobrança,Neutro
TKT-07251,5502-RLUYV,Cobrança,Negativo
TKT-07252,5502-RLUYV,Dúvida Geral,Negativo
TKT-07253,5502-RLUYV,Cancelamento,Neutro
TKT-07254,5502-RLUYV,Cobrança,Negativo
TKT-07255,0023-HGHWL,Dúvida Geral,Neutro
TKT-07256,0023-HGHWL,Cancelamento,Negativo
TKT-07257,0023-HGHWL,Cancelamento,Negativo
TKT-07258,0023-HGHWL,Cancelamento,Neutro
TKT-07259,0023-HGHWL,Cancelamento,Negativo
TKT-07260,7663-YJHSN,Técnico,Positivo
TKT-07261,4915-BFSXL,Dúvida Geral,Neutro
TKT-07262,4915-BFSXL,Cobrança,Negativo
TKT-07263,3086-RUCRN,Técnico,Positivo
TKT-07264,5215-LNLDJ,Dúvida Geral,Neutro
TKT-07265,7576-JMYWV,Técnico,Neutro
TKT-07266,9039-RBEEE,Dúvida Geral,Negativo
TKT-07267,9039-RBEEE,Cancelamento,Negativo
TKT-07268,9039-RBEEE,Cancelamento,Negativo
TKT-07269,9039-RBEEE,Dúvida Geral,Positivo
TKT-07270,9039-RBEEE,Cobrança,Neutro
TKT-07271,1307-ATKGB,Técnico,Neutro
TKT-07272,8417-FMLZI,Cancelamento,Negativo
TKT-07273,8417-FMLZI,Cobrança,Negativo
TKT-07274,3714-XPXBW,Dúvida Geral,Neutro
TKT-07275,1850-AKQEP,Cobrança,Neutro
TKT-07276,2824-DXNKN,Técnico,Positivo
TKT-07277,5227-JSCFE,Dúvida Geral,Neutro
TKT-07278,0848-ZGQIJ,Cobrança,Neutro
TKT-07279,0848-ZGQIJ,Técnico,Neutro
TKT-07280,3621-CHYVB,Cobrança,Positivo
TKT-07281,3621-CHYVB,Técnico,Positivo
TKT-07282,8042-RNLKO,Cobrança,Neutro
TKT-07283,8042-RNLKO,Cobrança,Positivo
TKT-07284,1792-UXAFY,Cancelamento,Neutro
TKT-07285,1792-UXAFY,Cobrança,Negativo
TKT-07286,1792-UXAFY,Cancelamento,Neutro
TKT-07287,1792-UXAFY,Técnico,Negativo
TKT-07288,1792-UXAFY,Dúvida Geral,Negativo
TKT-07289,5372-FBKBN,Cobrança,Neutro
TKT-07290,0420-TXVSG,Dúvida Geral,Neutro
TKT-07291,0420-TXVSG,Dúvida Geral,Negativo
TKT-07292,0515-YPMCW,Dúvida Geral,Negativo
TKT-07293,0515-YPMCW,Cancelamento,Neutro
TKT-07294,0515-YPMCW,Cancelamento,Positivo
TKT-07295,0515-YPMCW,Dúvida Geral,Negativo
TKT-07296,0515-YPMCW,Cobrança,Negativo
TKT-07297,0378-XSZPU,Técnico,Neutro
TKT-07298,0378-XSZPU,Dúvida Geral,Negativo
TKT-07299,0378-XSZPU,Cancelamento,Negativo
TKT-07300,1045-LTCYT,Dúvida Geral,Positivo
TKT-07301,1544-JJMYL,Cobrança,Positivo
TKT-07302,1544-JJMYL,Dúvida Geral,Neutro
TKT-07303,4636-JGAAI,Cobrança,Neutro
TKT-07304,6874-SGLHU,Dúvida Geral,Negativo
TKT-07305,4729-XKASR,Cancelamento,Negativo
TKT-07306,4729-XKASR,Cancelamento,Negativo
TKT-07307,4729-XKASR,Cancelamento,Neutro
TKT-07308,4729-XKASR,Dúvida Geral,Negativo
TKT-07309,3059-NGMXB,Dúvida Geral,Neutro
TKT-07310,5278-PNYOX,Técnico,Neutro
TKT-07311,5449-FIBXJ,Cancelamento,Negativo
TKT-07312,3486-HOOGQ,Técnico,Positivo
TKT-07313,8630-FJLIB,Cobrança,Neutro
TKT-07314,8630-FJLIB,Dúvida Geral,Positivo
TKT-07315,3891-NLXJB,Dúvida Geral,Neutro
TKT-07316,3891-NLXJB,Técnico,Neutro
TKT-07317,4749-OJKQU,Técnico,Neutro
TKT-07318,0577-WHMEV,Cobrança,Neutro
TKT-07319,0577-WHMEV,Cobrança,Neutro
TKT-07320,5453-AXEPF,Dúvida Geral,Neutro
TKT-07321,3716-LRGXK,Cobrança,Positivo
TKT-07322,3716-LRGXK,Cobrança,Positivo
TKT-07323,2263-SFSQZ,Dúvida Geral,Positivo
TKT-07324,2263-SFSQZ,Cobrança,Neutro
TKT-07325,9950-MTGYX,Cobrança,Neutro
TKT-07326,9837-BMCLM,Cancelamento,Negativo
TKT-07327,2672-OJQZP,Dúvida Geral,Positivo
TKT-07328,2672-OJQZP,Cobrança,Neutro
TKT-07329,0137-UDEUO,Cobrança,Negativo
TKT-07330,0137-UDEUO,Cancelamento,Negativo
TKT-07331,6161-UUUTA,Cobrança,Negativo
TKT-07332,6161-UUUTA,Cancelamento,Negativo
TKT-07333,6161-UUUTA,Cancelamento,Neutro
TKT-07334,6161-UUUTA,Cobrança,Neutro
TKT-07335,6161-UUUTA,Dúvida Geral,Neutro
TKT-07336,6161-UUUTA,Técnico,Negativo
TKT-07337,6543-XRMYR,Cancelamento,Positivo
TKT-07338,6543-XRMYR,Cancelamento,Neutro
TKT-07339,6543-XRMYR,Cobrança,Negativo
TKT-07340,4925-LMHOK,Cancelamento,Negativo
TKT-07341,4925-LMHOK,Dúvida Geral,Negativo
TKT-07342,4925-LMHOK,Cancelamento,Negativo
TKT-07343,4925-LMHOK,Cancelamento,Negativo
TKT-07344,1608-GMEWB,Cobrança,Neutro
TKT-07345,1455-UGQVH,Cancelamento,Neutro
TKT-07346,1455-UGQVH,Técnico,Neutro
TKT-07347,1455-UGQVH,Cancelamento,Negativo
TKT-07348,8280-MQRQN,Dúvida Geral,Negativo
TKT-07349,8280-MQRQN,Cancelamento,Positivo
TKT-07350,1619-YWUBB,Cobrança,Negativo
TKT-07351,1619-YWUBB,Dúvida Geral,Positivo
TKT-07352,2037-SGXHH,Técnico,Negativo
TKT-07353,2037-SGXHH,Técnico,Negativo
TKT-07354,2037-SGXHH,Cancelamento,Neutro
TKT-07355,2037-SGXHH,Cancelamento,Negativo
TKT-07356,3178-FESZO,Cobrança,Negativo
TKT-07357,3178-FESZO,Técnico,Negativo
TKT-07358,3178-FESZO,Técnico,Negativo
TKT-07359,3178-FESZO,Dúvida Geral,Negativo
TKT-07360,3178-FESZO,Técnico,Negativo
TKT-07361,3178-FESZO,Cobrança,Positivo
TKT-07362,0365-GXEZS,Técnico,Neutro
TKT-07363,0082-OQIQY,Cobrança,Negativo
TKT-07364,6087-MVHJH,Técnico,Neutro
TKT-07365,6087-MVHJH,Cancelamento,Neutro
TKT-07366,6087-MVHJH,Cancelamento,Negativo
TKT-07367,6087-MVHJH,Cancelamento,Positivo
TKT-07368,6087-MVHJH,Técnico,Negativo
TKT-07369,6087-MVHJH,Cancelamento,Negativo
TKT-07370,4603-JANFB,Cancelamento,Negativo
TKT-07371,4603-JANFB,Cancelamento,Negativo
TKT-07372,4603-JANFB,Cancelamento,Negativo
TKT-07373,4603-JANFB,Cancelamento,Negativo
TKT-07374,4603-JANFB,Técnico,Negativo
TKT-07375,3018-TFTSU,Técnico,Neutro
TKT-07376,4806-KEXQR,Técnico,Negativo
TKT-07377,0667-NSRGI,Cobrança,Negativo
TKT-07378,7083-YNSKY,Cancelamento,Negativo
TKT-07379,7083-YNSKY,Dúvida Geral,Negativo
TKT-07380,7083-YNSKY,Cobrança,Negativo
TKT-07381,7083-YNSKY,Dúvida Geral,Negativo
TKT-07382,7083-YNSKY,Cobrança,Negativo
TKT-07383,7083-YNSKY,Cobrança,Negativo
TKT-07384,6893-ODYYE,Dúvida Geral,Negativo
TKT-07385,6893-ODYYE,Cobrança,Positivo
TKT-07386,2479-BRAMR,Cobrança,Neutro
TKT-07387,2479-BRAMR,Cobrança,Neutro
TKT-07388,2479-BRAMR,Cancelamento,Neutro
TKT-07389,2479-BRAMR,Dúvida Geral,Negativo
TKT-07390,2479-BRAMR,Cobrança,Neutro
TKT-07391,9541-ZPSEA,Dúvida Geral,Negativo
TKT-07392,2665-NPTGL,Cobrança,Positivo
TKT-07393,2665-NPTGL,Técnico,Neutro
TKT-07394,1139-WUOAH,Dúvida Geral,Negativo
TKT-07395,4693-VWVBO,Cobrança,Negativo
TKT-07396,7434-SHXLS,Cobrança,Neutro
TKT-07397,7434-SHXLS,Cancelamento,Negativo
TKT-07398,7434-SHXLS,Cobrança,Negativo
TKT-07399,7434-SHXLS,Cobrança,Neutro
TKT-07400,6937-GCDGQ,Técnico,Neutro
TKT-07401,6937-GCDGQ,Dúvida Geral,Neutro
TKT-07402,5075-JSDKI,Dúvida Geral,Neutro
TKT-07403,7908-QCBCA,Cancelamento,Negativo
TKT-07404,7908-QCBCA,Cancelamento,Negativo
TKT-07405,7908-QCBCA,Técnico,Negativo
TKT-07406,7908-QCBCA,Cobrança,Negativo
TKT-07407,8644-XYTSV,Técnico,Neutro
TKT-07408,6711-FLDFB,Dúvida Geral,Positivo
TKT-07409,6711-FLDFB,Técnico,Negativo
TKT-07410,6711-FLDFB,Cobrança,Negativo
TKT-07411,6711-FLDFB,Técnico,Neutro
TKT-07412,3873-WOSBC,Cobrança,Negativo
TKT-07413,7465-ZZRVX,Cobrança,Neutro
TKT-07414,7465-ZZRVX,Cobrança,Negativo
TKT-07415,7975-JMZNT,Cobrança,Neutro
TKT-07416,7975-JMZNT,Dúvida Geral,Negativo
TKT-07417,7251-XFOIL,Cobrança,Neutro
TKT-07418,4116-IQRFR,Dúvida Geral,Neutro
TKT-07419,3714-JTVOV,Dúvida Geral,Positivo
TKT-07420,3714-JTVOV,Cancelamento,Positivo
TKT-07421,3714-JTVOV,Cobrança,Neutro
TKT-07422,8259-DZLIZ,Cobrança,Neutro
TKT-07423,8259-DZLIZ,Técnico,Neutro
TKT-07424,7853-WNZSY,Dúvida Geral,Negativo
TKT-07425,3120-FAZKD,Cobrança,Neutro
TKT-07426,8606-OEGQZ,Cobrança,Neutro
TKT-07427,0225-ZORZP,Técnico,Neutro
TKT-07428,4702-IOQDC,Técnico,Negativo
TKT-07429,9489-JMTTN,Técnico,Positivo
TKT-07430,9489-JMTTN,Cobrança,Neutro
TKT-07431,0575-CUQOV,Cobrança,Neutro
TKT-07432,0575-CUQOV,Dúvida Geral,Neutro
TKT-07433,6178-KFNHS,Cancelamento,Negativo
TKT-07434,6178-KFNHS,Cancelamento,Negativo
TKT-07435,6178-KFNHS,Técnico,Positivo
TKT-07436,6178-KFNHS,Cobrança,Positivo
TKT-07437,2830-LEWOA,Dúvida Geral,Neutro
TKT-07438,2830-LEWOA,Cobrança,Neutro
TKT-07439,5006-MXVRN,Dúvida Geral,Neutro
TKT-07440,1264-BYWMS,Cobrança,Negativo
TKT-07441,9658-WYUFB,Cancelamento,Negativo
TKT-07442,9658-WYUFB,Técnico,Negativo
TKT-07443,9658-WYUFB,Cancelamento,Neutro
TKT-07444,9658-WYUFB,Cancelamento,Neutro
TKT-07445,9658-WYUFB,Cobrança,Negativo
TKT-07446,9658-WYUFB,Cancelamento,Negativo
TKT-07447,8327-WKMIE,Dúvida Geral,Neutro
TKT-07448,6917-FIJHC,Cobrança,Positivo
TKT-07449,6917-FIJHC,Dúvida Geral,Negativo
TKT-07450,5329-KRDTM,Dúvida Geral,Neutro
TKT-07451,7797-EJMDP,Dúvida Geral,Neutro
TKT-07452,2013-SGDXK,Dúvida Geral,Positivo
TKT-07453,2013-SGDXK,Cancelamento,Neutro
TKT-07454,2013-SGDXK,Dúvida Geral,Negativo
TKT-07455,2013-SGDXK,Cancelamento,Negativo
TKT-07456,0707-HOVVN,Cobrança,Neutro
TKT-07457,8580-QVLOC,Cancelamento,Neutro
TKT-07458,8580-QVLOC,Técnico,Neutro
TKT-07459,8580-QVLOC,Cancelamento,Positivo
TKT-07460,3956-MGXOG,Cobrança,Neutro
TKT-07461,9274-UARKJ,Cobrança,Neutro
TKT-07462,9274-UARKJ,Dúvida Geral,Positivo
TKT-07463,4077-HWUYD,Cobrança,Negativo
TKT-07464,2012-NWRPA,Cobrança,Negativo
TKT-07465,2012-NWRPA,Cancelamento,Negativo
TKT-07466,8808-ELEHO,Cancelamento,Positivo
TKT-07467,8808-ELEHO,Dúvida Geral,Negativo
TKT-07468,8808-ELEHO,Cancelamento,Negativo
TKT-07469,8808-ELEHO,Dúvida Geral,Neutro
TKT-07470,8808-ELEHO,Cancelamento,Neutro
TKT-07471,0103-CSITQ,Cobrança,Neutro
TKT-07472,3506-LCJDC,Cobrança,Negativo
TKT-07473,8671-KKKOS,Dúvida Geral,Positivo
TKT-07474,8671-KKKOS,Dúvida Geral,Neutro
TKT-07475,7305-ZWMAJ,Cobrança,Negativo
TKT-07476,9518-XXBXE,Técnico,Negativo
TKT-07477,3934-HXCFZ,Dúvida Geral,Negativo
TKT-07478,3934-HXCFZ,Dúvida Geral,Negativo
TKT-07479,3934-HXCFZ,Cancelamento,Positivo
TKT-07480,3934-HXCFZ,Técnico,Negativo
TKT-07481,6578-KRMAW,Cobrança,Negativo
TKT-07482,6578-KRMAW,Dúvida Geral,Negativo
TKT-07483,4860-IJUDE,Cobrança,Negativo
TKT-07484,4860-IJUDE,Técnico,Positivo
TKT-07485,7666-WKRON,Cancelamento,Negativo
TKT-07486,7666-WKRON,Cancelamento,Negativo
TKT-07487,7666-WKRON,Cancelamento,Negativo
TKT-07488,9688-YGXVR,Cobrança,Positivo
TKT-07489,9688-YGXVR,Técnico,Neutro
TKT-07490,1945-XISKS,Cobrança,Neutro
TKT-07491,1945-XISKS,Cobrança,Neutro
TKT-07492,4910-AQFFX,Dúvida Geral,Negativo
TKT-07493,4910-AQFFX,Dúvida Geral,Neutro
TKT-07494,4910-AQFFX,Cancelamento,Negativo
TKT-07495,4910-AQFFX,Cancelamento,Neutro
TKT-07496,2154-KVJFF,Técnico,Positivo
TKT-07497,2154-KVJFF,Cancelamento,Negativo
TKT-07498,2154-KVJFF,Técnico,Negativo
